x1,y1,x2,y2,confidence,class_name,tracker_id
414,221,439,241,0.86,'hummingbird',41
416,222,442,240,0.81,'hummingbird',41
420,218,440,243,0.711,'hummingbird',41
425,217,444,245,0.831,'hummingbird',41
426,218,449,243,0.858,'hummingbird',41
424,218,444,243,0.579,'hummingbird',41
424,219,444,244,0.686,'hummingbird',41
420,219,440,246,0.708,'hummingbird',41
420,220,440,246,0.703,'hummingbird',41
420,219,439,246,0.756,'hummingbird',41
420,220,439,246,0.747,'hummingbird',41
420,220,439,247,0.752,'hummingbird',41
420,220,439,247,0.775,'hummingbird',41
420,220,439,247,0.787,'hummingbird',41
420,220,438,247,0.794,'hummingbird',41
420,220,439,246,0.796,'hummingbird',41
423,219,444,243,0.754,'hummingbird',41
420,218,439,244,0.788,'hummingbird',41
416,221,441,241,0.853,'hummingbird',41
416,221,439,242,0.872,'hummingbird',41
415,221,439,242,0.868,'hummingbird',41
415,221,440,240,0.84,'hummingbird',41
415,221,440,241,0.846,'hummingbird',41
415,221,440,241,0.858,'hummingbird',41
416,221,440,241,0.856,'hummingbird',41
415,221,440,241,0.857,'hummingbird',41
415,221,440,241,0.858,'hummingbird',41
416,221,440,242,0.857,'hummingbird',41
415,221,440,242,0.858,'hummingbird',41
415,221,440,242,0.857,'hummingbird',41
415,221,440,242,0.861,'hummingbird',41
414,221,440,242,0.866,'hummingbird',41
414,221,439,242,0.869,'hummingbird',41
414,221,439,242,0.87,'hummingbird',41
414,221,439,242,0.868,'hummingbird',41
414,221,439,242,0.866,'hummingbird',41
414,221,439,242,0.866,'hummingbird',41
414,221,439,242,0.866,'hummingbird',41
416,221,442,239,0.822,'hummingbird',41
425,219,446,240,0.828,'hummingbird',41
424,216,444,243,0.592,'hummingbird',41
425,217,444,245,0.75,'hummingbird',41
426,218,447,246,0.861,'hummingbird',41
429,218,450,244,0.862,'hummingbird',41
427,218,448,243,0.864,'hummingbird',41
425,217,444,244,0.73,'hummingbird',41
419,219,442,242,0.807,'hummingbird',41
416,219,444,241,0.813,'hummingbird',41
415,220,440,242,0.862,'hummingbird',41
415,221,440,242,0.866,'hummingbird',41
415,221,439,242,0.872,'hummingbird',41
415,221,439,242,0.872,'hummingbird',41
415,221,439,242,0.872,'hummingbird',41
414,221,438,242,0.871,'hummingbird',41
414,221,438,242,0.869,'hummingbird',41
414,221,438,242,0.868,'hummingbird',41
415,221,439,242,0.867,'hummingbird',41
414,221,438,242,0.866,'hummingbird',41
414,220,439,242,0.863,'hummingbird',41
415,221,439,241,0.865,'hummingbird',41
415,221,438,241,0.864,'hummingbird',41
415,221,439,241,0.86,'hummingbird',41
415,221,439,241,0.862,'hummingbird',41
415,221,439,241,0.862,'hummingbird',41
415,221,439,241,0.861,'hummingbird',41
415,221,439,241,0.861,'hummingbird',41
420,221,441,240,0.686,'hummingbird',41
427,217,448,241,0.852,'hummingbird',41
428,218,448,243,0.856,'hummingbird',41
420,218,439,244,0.797,'hummingbird',41
420,218,439,245,0.811,'hummingbird',41
420,218,439,245,0.813,'hummingbird',41
420,218,439,245,0.812,'hummingbird',41
420,218,439,245,0.812,'hummingbird',41
420,219,440,243,0.732,'hummingbird',41
420,219,439,245,0.81,'hummingbird',41
420,219,439,246,0.819,'hummingbird',41
420,219,439,246,0.82,'hummingbird',41
420,219,439,246,0.818,'hummingbird',41
420,219,439,246,0.816,'hummingbird',41
420,219,439,246,0.809,'hummingbird',41
420,219,439,245,0.826,'hummingbird',41
420,219,439,245,0.826,'hummingbird',41
420,219,439,245,0.833,'hummingbird',41
420,219,439,245,0.833,'hummingbird',41
420,220,439,245,0.832,'hummingbird',41
420,221,439,244,0.839,'hummingbird',41
420,221,439,245,0.834,'hummingbird',41
420,221,439,245,0.831,'hummingbird',41
420,221,439,245,0.838,'hummingbird',41
420,221,439,245,0.831,'hummingbird',41
420,221,438,245,0.833,'hummingbird',41
420,221,438,245,0.835,'hummingbird',41
420,221,438,245,0.835,'hummingbird',41
420,221,438,245,0.828,'hummingbird',41
420,221,439,244,0.799,'hummingbird',41
420,220,439,245,0.817,'hummingbird',41
420,220,439,245,0.822,'hummingbird',41
420,220,439,245,0.819,'hummingbird',41
420,220,439,245,0.82,'hummingbird',41
420,219,439,245,0.818,'hummingbird',41
420,216,438,243,0.88,'hummingbird',41
416,220,438,243,0.871,'hummingbird',41
416,220,439,243,0.873,'hummingbird',41
416,221,439,243,0.873,'hummingbird',41
416,221,439,243,0.874,'hummingbird',41
416,221,439,243,0.876,'hummingbird',41
416,221,439,243,0.875,'hummingbird',41
416,221,439,243,0.876,'hummingbird',41
416,221,438,243,0.876,'hummingbird',41
415,221,439,243,0.875,'hummingbird',41
415,220,438,243,0.874,'hummingbird',41
415,220,439,243,0.875,'hummingbird',41
415,220,439,243,0.875,'hummingbird',41
415,221,439,243,0.877,'hummingbird',41
415,221,439,243,0.876,'hummingbird',41
415,221,439,243,0.875,'hummingbird',41
415,220,439,243,0.874,'hummingbird',41
415,220,439,243,0.874,'hummingbird',41
415,221,439,243,0.874,'hummingbird',41
415,221,439,243,0.874,'hummingbird',41
415,221,439,243,0.875,'hummingbird',41
415,221,439,243,0.874,'hummingbird',41
415,221,439,243,0.874,'hummingbird',41
415,221,439,243,0.872,'hummingbird',41
423,220,444,240,0.721,'hummingbird',41
420,217,440,246,0.756,'hummingbird',41
420,217,439,245,0.769,'hummingbird',41
420,218,439,245,0.803,'hummingbird',41
420,218,439,245,0.812,'hummingbird',41
420,218,439,244,0.821,'hummingbird',41
420,218,439,245,0.82,'hummingbird',41
420,217,439,245,0.822,'hummingbird',41
418,218,438,243,0.876,'hummingbird',41
415,220,438,243,0.872,'hummingbird',41
415,220,438,243,0.873,'hummingbird',41
415,220,438,243,0.873,'hummingbird',41
415,220,438,243,0.872,'hummingbird',41
415,220,438,243,0.872,'hummingbird',41
415,221,439,243,0.874,'hummingbird',41
415,221,439,243,0.874,'hummingbird',41
416,221,439,243,0.874,'hummingbird',41
416,221,439,243,0.875,'hummingbird',41
416,221,439,243,0.873,'hummingbird',41
415,221,440,243,0.876,'hummingbird',41
415,221,440,243,0.875,'hummingbird',41
415,221,440,243,0.877,'hummingbird',41
416,221,440,244,0.879,'hummingbird',41
415,221,440,244,0.879,'hummingbird',41
415,221,439,243,0.879,'hummingbird',41
415,221,439,243,0.877,'hummingbird',41
415,221,439,243,0.877,'hummingbird',41
415,221,439,243,0.876,'hummingbird',41
415,221,439,243,0.876,'hummingbird',41
415,221,439,243,0.876,'hummingbird',41
415,221,439,243,0.876,'hummingbird',41
415,221,439,243,0.876,'hummingbird',41
415,221,439,242,0.874,'hummingbird',41
415,221,439,242,0.874,'hummingbird',41
415,221,439,242,0.874,'hummingbird',41
415,222,439,242,0.87,'hummingbird',41
420,218,440,243,0.762,'hummingbird',41
420,218,440,246,0.763,'hummingbird',41
420,218,440,246,0.786,'hummingbird',41
420,218,439,245,0.81,'hummingbird',41
420,218,439,245,0.812,'hummingbird',41
420,218,439,245,0.812,'hummingbird',41
420,218,439,245,0.815,'hummingbird',41
420,217,438,245,0.868,'hummingbird',41
417,220,438,243,0.874,'hummingbird',41
416,221,439,243,0.873,'hummingbird',41
416,221,438,242,0.872,'hummingbird',41
416,221,439,243,0.874,'hummingbird',41
415,221,438,243,0.874,'hummingbird',41
415,221,438,243,0.874,'hummingbird',41
415,221,438,243,0.874,'hummingbird',41
415,221,439,243,0.874,'hummingbird',41
415,221,439,243,0.875,'hummingbird',41
415,221,439,243,0.873,'hummingbird',41
415,221,439,243,0.871,'hummingbird',41
415,221,440,243,0.87,'hummingbird',41
415,221,439,242,0.866,'hummingbird',41
415,221,439,243,0.872,'hummingbird',41
415,221,439,242,0.868,'hummingbird',41
415,221,439,242,0.869,'hummingbird',41
414,221,439,242,0.87,'hummingbird',41
415,221,439,242,0.871,'hummingbird',41
415,221,439,242,0.87,'hummingbird',41
414,220,439,242,0.87,'hummingbird',41
417,220,442,240,0.842,'hummingbird',41
420,218,439,243,0.825,'hummingbird',41
420,218,439,245,0.839,'hummingbird',41
420,218,439,246,0.837,'hummingbird',41
420,218,439,246,0.838,'hummingbird',41
420,218,439,245,0.839,'hummingbird',41
420,218,439,245,0.839,'hummingbird',41
420,217,438,243,0.88,'hummingbird',41
416,220,439,243,0.872,'hummingbird',41
415,221,439,242,0.869,'hummingbird',41
415,220,439,242,0.868,'hummingbird',41
415,220,439,242,0.867,'hummingbird',41
415,221,439,242,0.869,'hummingbird',41
415,221,439,242,0.87,'hummingbird',41
415,221,439,242,0.867,'hummingbird',41
415,221,439,242,0.87,'hummingbird',41
415,221,439,242,0.869,'hummingbird',41
415,221,439,242,0.873,'hummingbird',41
415,221,439,242,0.873,'hummingbird',41
415,221,439,242,0.872,'hummingbird',41
415,221,439,242,0.872,'hummingbird',41
415,221,439,242,0.872,'hummingbird',41
414,221,439,242,0.87,'hummingbird',41
415,221,439,242,0.871,'hummingbird',41
414,221,439,242,0.87,'hummingbird',41
415,220,440,240,0.832,'hummingbird',41
420,219,439,242,0.768,'hummingbird',41
420,218,439,245,0.816,'hummingbird',41
420,218,439,246,0.801,'hummingbird',41
420,218,439,246,0.793,'hummingbird',41
420,218,439,246,0.794,'hummingbird',41
420,218,439,246,0.814,'hummingbird',41
420,219,439,246,0.811,'hummingbird',41
420,217,439,246,0.834,'hummingbird',41
418,219,437,244,0.875,'hummingbird',41
418,221,438,243,0.88,'hummingbird',41
417,221,438,243,0.875,'hummingbird',41
416,221,437,243,0.874,'hummingbird',41
416,221,437,242,0.872,'hummingbird',41
415,221,438,242,0.872,'hummingbird',41
415,221,438,242,0.874,'hummingbird',41
415,221,438,242,0.875,'hummingbird',41
415,221,438,242,0.874,'hummingbird',41
415,221,438,242,0.874,'hummingbird',41
415,221,438,242,0.873,'hummingbird',41
415,221,439,242,0.872,'hummingbird',41
415,221,439,243,0.875,'hummingbird',41
415,221,439,243,0.879,'hummingbird',41
416,221,439,243,0.877,'hummingbird',41
420,220,441,240,0.771,'hummingbird',41
420,218,439,245,0.838,'hummingbird',41
420,218,439,246,0.818,'hummingbird',41
420,218,439,246,0.825,'hummingbird',41
420,219,439,246,0.808,'hummingbird',41
420,219,439,246,0.803,'hummingbird',41
420,219,439,246,0.81,'hummingbird',41
420,219,439,245,0.821,'hummingbird',41
420,219,439,245,0.811,'hummingbird',41
420,219,439,245,0.815,'hummingbird',41
420,217,438,244,0.881,'hummingbird',41
416,220,437,243,0.868,'hummingbird',41
415,221,438,243,0.872,'hummingbird',41
415,221,438,242,0.873,'hummingbird',41
415,221,438,243,0.874,'hummingbird',41
415,221,439,243,0.874,'hummingbird',41
415,221,439,243,0.875,'hummingbird',41
415,221,439,243,0.875,'hummingbird',41
415,221,439,242,0.872,'hummingbird',41
415,221,439,242,0.873,'hummingbird',41
415,221,439,242,0.873,'hummingbird',41
414,221,439,242,0.871,'hummingbird',41
415,221,439,242,0.871,'hummingbird',41
415,221,439,242,0.868,'hummingbird',41
415,221,439,242,0.868,'hummingbird',41
415,221,439,242,0.873,'hummingbird',41
415,221,439,242,0.872,'hummingbird',41
415,221,439,242,0.875,'hummingbird',41
414,221,439,242,0.867,'hummingbird',41
414,221,439,242,0.871,'hummingbird',41
414,221,439,242,0.872,'hummingbird',41
414,221,439,242,0.874,'hummingbird',41
414,221,439,242,0.872,'hummingbird',41
417,221,441,239,0.843,'hummingbird',41
423,219,444,241,0.683,'hummingbird',41
420,219,439,241,0.759,'hummingbird',41
420,219,439,242,0.754,'hummingbird',41
420,219,439,243,0.791,'hummingbird',41
420,219,439,243,0.783,'hummingbird',41
420,219,439,243,0.785,'hummingbird',41
420,218,439,243,0.82,'hummingbird',41
418,218,440,242,0.871,'hummingbird',41
416,221,439,242,0.868,'hummingbird',41
416,221,440,242,0.868,'hummingbird',41
416,221,439,242,0.868,'hummingbird',41
415,221,439,242,0.866,'hummingbird',41
415,221,440,241,0.864,'hummingbird',41
414,221,439,242,0.867,'hummingbird',41
414,220,439,241,0.86,'hummingbird',41
415,221,439,242,0.87,'hummingbird',41
414,221,439,242,0.868,'hummingbird',41
414,221,439,242,0.868,'hummingbird',41
415,221,439,242,0.87,'hummingbird',41
415,221,439,242,0.869,'hummingbird',41
414,221,439,242,0.868,'hummingbird',41
415,221,439,242,0.867,'hummingbird',41
415,221,439,242,0.865,'hummingbird',41
415,221,439,242,0.867,'hummingbird',41
415,221,440,242,0.864,'hummingbird',41
415,221,440,242,0.866,'hummingbird',41
415,221,440,242,0.865,'hummingbird',41
415,221,439,242,0.866,'hummingbird',41
415,221,440,242,0.866,'hummingbird',41
415,221,440,242,0.864,'hummingbird',41
415,221,440,242,0.866,'hummingbird',41
414,221,439,242,0.867,'hummingbird',41
414,221,439,242,0.867,'hummingbird',41
414,221,439,242,0.868,'hummingbird',41
414,221,439,242,0.868,'hummingbird',41
414,221,439,242,0.869,'hummingbird',41
414,221,439,242,0.87,'hummingbird',41
414,221,439,242,0.87,'hummingbird',41
414,221,439,242,0.871,'hummingbird',41
414,221,439,242,0.871,'hummingbird',41
414,221,439,242,0.871,'hummingbird',41
414,221,439,241,0.863,'hummingbird',41
417,221,442,240,0.84,'hummingbird',41
420,218,441,242,0.687,'hummingbird',41
420,218,439,245,0.849,'hummingbird',41
420,218,439,245,0.847,'hummingbird',41
420,218,439,245,0.854,'hummingbird',41
420,218,439,245,0.85,'hummingbird',41
420,218,439,245,0.834,'hummingbird',41
420,218,439,245,0.828,'hummingbird',41
420,218,439,245,0.844,'hummingbird',41
420,219,439,245,0.82,'hummingbird',41
420,219,439,245,0.821,'hummingbird',41
420,219,439,245,0.831,'hummingbird',41
420,219,439,245,0.798,'hummingbird',41
420,217,438,245,0.883,'hummingbird',41
416,220,438,243,0.871,'hummingbird',41
415,221,439,243,0.874,'hummingbird',41
415,221,439,243,0.874,'hummingbird',41
415,220,439,243,0.873,'hummingbird',41
415,221,439,243,0.873,'hummingbird',41
416,221,439,243,0.872,'hummingbird',41
416,221,439,243,0.873,'hummingbird',41
416,221,439,243,0.872,'hummingbird',41
416,221,439,242,0.872,'hummingbird',41
416,221,439,242,0.873,'hummingbird',41
416,221,439,242,0.871,'hummingbird',41
416,221,439,242,0.871,'hummingbird',41
416,221,439,242,0.87,'hummingbird',41
416,221,439,242,0.87,'hummingbird',41
415,221,439,242,0.871,'hummingbird',41
415,221,439,242,0.872,'hummingbird',41
414,221,439,242,0.872,'hummingbird',41
415,221,439,243,0.874,'hummingbird',41
414,221,439,243,0.875,'hummingbird',41
415,221,439,243,0.876,'hummingbird',41
415,221,439,243,0.876,'hummingbird',41
415,221,439,243,0.876,'hummingbird',41
415,221,439,243,0.876,'hummingbird',41
414,221,439,242,0.874,'hummingbird',41
415,221,439,242,0.874,'hummingbird',41
415,221,439,242,0.873,'hummingbird',41
415,221,440,242,0.871,'hummingbird',41
415,221,439,242,0.871,'hummingbird',41
417,221,442,240,0.836,'hummingbird',41
420,219,440,243,0.747,'hummingbird',41
420,219,440,246,0.719,'hummingbird',41
420,219,440,246,0.719,'hummingbird',41
420,219,440,246,0.762,'hummingbird',41
420,219,440,246,0.766,'hummingbird',41
420,219,440,246,0.758,'hummingbird',41
420,219,439,246,0.776,'hummingbird',41
420,218,439,246,0.811,'hummingbird',41
418,218,437,244,0.875,'hummingbird',41
416,220,438,243,0.868,'hummingbird',41
415,220,437,242,0.868,'hummingbird',41
415,220,437,242,0.868,'hummingbird',41
415,220,438,242,0.869,'hummingbird',41
414,220,438,242,0.87,'hummingbird',41
415,220,439,242,0.869,'hummingbird',41
415,221,439,242,0.869,'hummingbird',41
415,220,439,242,0.868,'hummingbird',41
415,221,438,242,0.869,'hummingbird',41
415,221,439,242,0.868,'hummingbird',41
415,221,439,242,0.869,'hummingbird',41
415,221,439,242,0.868,'hummingbird',41
416,221,439,242,0.87,'hummingbird',41
415,221,439,242,0.869,'hummingbird',41
415,221,438,242,0.87,'hummingbird',41
415,221,439,242,0.869,'hummingbird',41
415,221,439,242,0.868,'hummingbird',41
415,220,439,242,0.868,'hummingbird',41
415,220,439,242,0.868,'hummingbird',41
414,220,439,242,0.869,'hummingbird',41
414,220,439,242,0.871,'hummingbird',41
414,220,439,242,0.872,'hummingbird',41
414,220,439,242,0.871,'hummingbird',41
416,220,441,240,0.839,'hummingbird',41
420,218,440,241,0.74,'hummingbird',41
420,218,439,245,0.818,'hummingbird',41
420,218,439,245,0.818,'hummingbird',41
420,218,439,245,0.81,'hummingbird',41
420,218,439,245,0.81,'hummingbird',41
420,219,439,246,0.795,'hummingbird',41
420,219,440,245,0.794,'hummingbird',41
425,220,445,243,0.854,'hummingbird',41
428,215,456,240,0.853,'hummingbird',41
439,197,454,228,0.847,'hummingbird',43
454,230,478,254,0.838,'hummingbird',44
454,231,481,261,0.856,'hummingbird',44
453,225,479,255,0.846,'hummingbird',44
416,220,443,239,0.78,'hummingbird',45
419,221,444,239,0.749,'hummingbird',45
426,214,448,235,0.869,'hummingbird',45
430,212,456,236,0.867,'hummingbird',45
429,213,452,228,0.763,'hummingbird',45
431,213,456,231,0.852,'hummingbird',45
414,216,440,236,0.77,'hummingbird',46
415,214,439,236,0.87,'hummingbird',46
419,216,438,242,0.861,'hummingbird',46
432,193,459,215,0.828,'hummingbird',47
427,200,454,218,0.863,'hummingbird',47
430,200,454,216,0.868,'hummingbird',47
414,220,437,238,0.838,'hummingbird',46
415,216,438,240,0.861,'hummingbird',46
415,222,440,239,0.806,'hummingbird',46
415,222,440,239,0.819,'hummingbird',46
414,222,440,239,0.792,'hummingbird',46
414,222,440,241,0.828,'hummingbird',46
414,222,440,241,0.829,'hummingbird',46
414,222,439,241,0.85,'hummingbird',46
414,222,439,241,0.849,'hummingbird',46
414,222,439,241,0.846,'hummingbird',46
414,222,439,240,0.847,'hummingbird',46
420,219,441,239,0.778,'hummingbird',46
420,218,437,245,0.829,'hummingbird',46
420,218,437,245,0.829,'hummingbird',46
420,218,437,245,0.825,'hummingbird',46
420,218,437,245,0.827,'hummingbird',46
420,218,437,244,0.826,'hummingbird',46
420,217,435,242,0.849,'hummingbird',46
420,219,438,242,0.872,'hummingbird',46
416,221,438,242,0.874,'hummingbird',46
415,221,438,242,0.867,'hummingbird',46
415,221,438,242,0.866,'hummingbird',46
415,222,438,241,0.865,'hummingbird',46
415,222,438,242,0.863,'hummingbird',46
415,222,438,241,0.863,'hummingbird',46
415,222,438,242,0.86,'hummingbird',46
414,222,438,242,0.859,'hummingbird',46
414,222,438,241,0.865,'hummingbird',46
414,222,438,242,0.864,'hummingbird',46
414,222,438,242,0.863,'hummingbird',46
414,222,438,241,0.863,'hummingbird',46
414,222,439,241,0.857,'hummingbird',46
420,219,439,241,0.726,'hummingbird',46
420,218,438,243,0.826,'hummingbird',46
420,218,438,243,0.832,'hummingbird',46
420,218,438,243,0.838,'hummingbird',46
420,218,437,243,0.844,'hummingbird',46
420,218,437,244,0.841,'hummingbird',46
420,218,438,243,0.84,'hummingbird',46
420,218,437,244,0.834,'hummingbird',46
420,218,437,243,0.833,'hummingbird',46
420,218,437,243,0.831,'hummingbird',46
419,217,437,242,0.873,'hummingbird',46
416,221,438,242,0.873,'hummingbird',46
415,221,438,241,0.869,'hummingbird',46
415,222,438,242,0.867,'hummingbird',46
414,222,438,242,0.866,'hummingbird',46
414,222,438,242,0.866,'hummingbird',46
414,222,438,242,0.868,'hummingbird',46
414,222,438,242,0.867,'hummingbird',46
414,222,438,241,0.866,'hummingbird',46
414,222,438,241,0.864,'hummingbird',46
414,222,438,241,0.861,'hummingbird',46
414,222,438,241,0.863,'hummingbird',46
414,222,438,241,0.862,'hummingbird',46
414,222,438,241,0.861,'hummingbird',46
414,222,438,241,0.851,'hummingbird',46
419,220,441,239,0.745,'hummingbird',46
420,218,439,242,0.798,'hummingbird',46
420,218,439,243,0.8,'hummingbird',46
420,217,438,243,0.814,'hummingbird',46
420,218,438,243,0.815,'hummingbird',46
420,218,438,243,0.817,'hummingbird',46
420,218,437,241,0.863,'hummingbird',46
416,221,437,241,0.871,'hummingbird',46
415,222,437,241,0.87,'hummingbird',46
415,222,437,241,0.867,'hummingbird',46
414,222,437,241,0.867,'hummingbird',46
414,222,437,241,0.865,'hummingbird',46
414,222,438,241,0.847,'hummingbird',46
414,222,438,241,0.843,'hummingbird',46
413,222,437,241,0.845,'hummingbird',46
413,222,437,241,0.844,'hummingbird',46
414,222,438,241,0.842,'hummingbird',46
413,222,438,241,0.839,'hummingbird',46
413,222,438,241,0.839,'hummingbird',46
414,222,438,241,0.83,'hummingbird',46
420,218,440,241,0.746,'hummingbird',46
420,218,439,242,0.805,'hummingbird',46
420,218,438,242,0.81,'hummingbird',46
420,218,438,242,0.81,'hummingbird',46
420,218,438,242,0.822,'hummingbird',46
420,218,438,242,0.811,'hummingbird',46
420,218,438,241,0.866,'hummingbird',46
415,220,437,241,0.859,'hummingbird',46
414,222,438,241,0.832,'hummingbird',46
413,222,438,241,0.833,'hummingbird',46
413,221,437,241,0.836,'hummingbird',46
413,221,438,241,0.838,'hummingbird',46
413,221,438,241,0.839,'hummingbird',46
413,221,438,241,0.835,'hummingbird',46
413,221,438,241,0.834,'hummingbird',46
413,221,438,240,0.833,'hummingbird',46
413,221,438,240,0.83,'hummingbird',46
413,221,438,240,0.829,'hummingbird',46
413,221,438,241,0.826,'hummingbird',46
413,222,438,241,0.824,'hummingbird',46
413,221,438,240,0.818,'hummingbird',46
414,222,438,240,0.837,'hummingbird',46
419,219,440,239,0.803,'hummingbird',46
420,217,439,241,0.751,'hummingbird',46
420,218,438,242,0.807,'hummingbird',46
420,217,437,242,0.813,'hummingbird',46
420,218,437,242,0.823,'hummingbird',46
420,218,437,243,0.824,'hummingbird',46
420,218,437,242,0.822,'hummingbird',46
420,218,436,242,0.85,'hummingbird',46
417,219,436,241,0.871,'hummingbird',46
414,221,437,241,0.86,'hummingbird',46
414,221,437,241,0.85,'hummingbird',46
414,221,437,241,0.85,'hummingbird',46
414,221,437,241,0.854,'hummingbird',46
414,221,437,241,0.854,'hummingbird',46
414,221,438,241,0.848,'hummingbird',46
413,221,438,241,0.848,'hummingbird',46
413,221,438,241,0.848,'hummingbird',46
414,221,438,241,0.85,'hummingbird',46
414,221,438,241,0.844,'hummingbird',46
414,221,438,240,0.842,'hummingbird',46
414,221,438,240,0.835,'hummingbird',46
414,221,438,240,0.835,'hummingbird',46
414,221,438,241,0.835,'hummingbird',46
414,221,438,241,0.833,'hummingbird',46
414,221,438,241,0.833,'hummingbird',46
414,221,438,241,0.833,'hummingbird',46
413,221,438,241,0.828,'hummingbird',46
419,220,441,239,0.794,'hummingbird',46
420,218,438,242,0.78,'hummingbird',46
420,218,438,244,0.816,'hummingbird',46
420,218,438,244,0.819,'hummingbird',46
420,218,437,243,0.821,'hummingbird',46
420,218,437,243,0.825,'hummingbird',46
420,218,437,243,0.82,'hummingbird',46
420,218,437,242,0.818,'hummingbird',46
420,218,437,242,0.82,'hummingbird',46
420,218,437,242,0.817,'hummingbird',46
420,219,438,242,0.79,'hummingbird',46
420,219,437,241,0.832,'hummingbird',46
418,219,437,241,0.875,'hummingbird',46
415,221,438,241,0.859,'hummingbird',46
414,222,438,240,0.841,'hummingbird',46
414,221,438,241,0.837,'hummingbird',46
413,221,438,241,0.837,'hummingbird',46
413,221,438,241,0.838,'hummingbird',46
413,222,439,241,0.837,'hummingbird',46
413,222,438,240,0.832,'hummingbird',46
419,220,440,239,0.787,'hummingbird',46
420,218,439,241,0.74,'hummingbird',46
420,218,438,241,0.802,'hummingbird',46
420,218,437,241,0.807,'hummingbird',46
420,218,437,241,0.808,'hummingbird',46
420,218,437,241,0.807,'hummingbird',46
420,218,437,242,0.828,'hummingbird',46
419,218,437,241,0.87,'hummingbird',46
415,221,437,241,0.867,'hummingbird',46
415,221,438,241,0.864,'hummingbird',46
415,221,438,241,0.859,'hummingbird',46
414,222,438,240,0.846,'hummingbird',46
413,222,438,240,0.824,'hummingbird',46
413,222,438,240,0.825,'hummingbird',46
413,222,438,241,0.831,'hummingbird',46
413,222,438,241,0.83,'hummingbird',46
413,222,438,241,0.832,'hummingbird',46
413,222,438,241,0.832,'hummingbird',46
413,221,439,241,0.831,'hummingbird',46
413,221,439,240,0.83,'hummingbird',46
413,222,438,240,0.83,'hummingbird',46
413,222,439,241,0.828,'hummingbird',46
413,222,439,241,0.829,'hummingbird',46
413,222,438,241,0.829,'hummingbird',46
413,221,438,241,0.826,'hummingbird',46
413,222,438,241,0.83,'hummingbird',46
413,222,438,241,0.83,'hummingbird',46
414,221,440,239,0.781,'hummingbird',46
420,219,439,240,0.687,'hummingbird',46
420,218,440,241,0.768,'hummingbird',46
420,218,438,242,0.808,'hummingbird',46
420,218,438,242,0.808,'hummingbird',46
420,218,439,242,0.808,'hummingbird',46
420,218,438,242,0.811,'hummingbird',46
420,218,438,242,0.812,'hummingbird',46
420,218,438,242,0.8,'hummingbird',46
420,218,438,242,0.805,'hummingbird',46
420,219,437,242,0.821,'hummingbird',46
418,219,437,241,0.876,'hummingbird',46
415,221,437,241,0.86,'hummingbird',46
414,221,437,241,0.855,'hummingbird',46
414,221,437,241,0.851,'hummingbird',46
413,222,437,241,0.841,'hummingbird',46
413,222,437,241,0.844,'hummingbird',46
413,222,437,241,0.847,'hummingbird',46
413,222,437,241,0.845,'hummingbird',46
413,222,437,241,0.844,'hummingbird',46
413,222,438,241,0.837,'hummingbird',46
413,222,438,241,0.833,'hummingbird',46
413,222,438,241,0.836,'hummingbird',46
413,222,438,241,0.832,'hummingbird',46
413,221,438,240,0.822,'hummingbird',46
413,222,438,240,0.816,'hummingbird',46
418,220,440,239,0.826,'hummingbird',46
420,218,437,241,0.81,'hummingbird',46
420,218,437,242,0.818,'hummingbird',46
420,218,437,242,0.818,'hummingbird',46
420,218,437,241,0.824,'hummingbird',46
420,218,436,242,0.832,'hummingbird',46
420,218,436,242,0.831,'hummingbird',46
420,218,436,242,0.833,'hummingbird',46
420,218,436,242,0.835,'hummingbird',46
420,218,436,242,0.835,'hummingbird',46
420,218,436,242,0.841,'hummingbird',46
417,220,436,241,0.874,'hummingbird',46
414,222,436,241,0.86,'hummingbird',46
414,222,437,241,0.857,'hummingbird',46
414,222,437,241,0.856,'hummingbird',46
414,222,437,241,0.856,'hummingbird',46
414,222,437,241,0.853,'hummingbird',46
414,221,437,241,0.851,'hummingbird',46
414,222,437,241,0.851,'hummingbird',46
414,222,437,241,0.856,'hummingbird',46
414,222,438,241,0.855,'hummingbird',46
414,222,438,241,0.856,'hummingbird',46
414,222,438,241,0.852,'hummingbird',46
414,222,438,241,0.851,'hummingbird',46
413,221,438,241,0.847,'hummingbird',46
414,221,438,240,0.821,'hummingbird',46
420,219,438,241,0.744,'hummingbird',46
420,219,437,241,0.796,'hummingbird',46
420,218,437,242,0.829,'hummingbird',46
420,218,437,242,0.829,'hummingbird',46
420,219,437,242,0.823,'hummingbird',46
420,218,437,241,0.84,'hummingbird',46
417,219,437,241,0.868,'hummingbird',46
414,221,438,240,0.837,'hummingbird',46
414,222,438,240,0.835,'hummingbird',46
414,222,438,241,0.84,'hummingbird',46
414,222,438,241,0.837,'hummingbird',46
414,222,438,241,0.833,'hummingbird',46
414,222,438,241,0.829,'hummingbird',46
414,222,438,241,0.829,'hummingbird',46
414,221,438,241,0.828,'hummingbird',46
414,221,438,241,0.823,'hummingbird',46
414,221,438,241,0.824,'hummingbird',46
414,221,438,241,0.825,'hummingbird',46
413,221,439,241,0.821,'hummingbird',46
413,221,438,241,0.822,'hummingbird',46
413,221,438,240,0.814,'hummingbird',46
418,221,440,239,0.816,'hummingbird',46
420,219,438,241,0.77,'hummingbird',46
420,218,437,242,0.818,'hummingbird',46
420,218,437,242,0.825,'hummingbird',46
